ID1,ID2,Distance
11333_2009,11359_2009,0.671542
11358_2009,11379_2010,0.470618
11403_2011,11429_2011,0.701849
11333_2009,11360_2010,0.739363
11358_2009,11380_2010,0.506344
11403_2011,11430_2011,0.729439
11333_2009,11361_2010,0.75878
11358_2009,11381_2010,0.532885
11403_2011,11431_2011,0.729067
11333_2009,11362_2010,0.80688
11358_2009,11382_2010,0.571822
11403_2011,11432_2011,0.74647
11333_2009,11363_2010,0.811918
11358_2009,11383_2010,0.62348
11403_2011,11433_2011,0.794043
11333_2009,11364_2010,0.810607
11358_2009,11384_2010,0.623127
11403_2011,11434_2011,0.795162
11333_2009,11365_2010,0.810607
11358_2009,11385_2010,0.627044
11403_2011,11435_2011,0.796766
11333_2009,11366_2010,0.846156
11358_2009,11386_2010,0.700273
11403_2011,11436_2011,0.847968
11333_2009,11367_2010,0.856427
11358_2009,11387_2010,0.69611
11403_2011,11437_2011,0.864133
11333_2009,11368_2010,0.856353
11358_2009,11388_2010,0.71759
11403_2011,11438_2011,0.876352
11333_2009,11369_2010,0.856353
11358_2009,11389_2010,0.75196
11403_2011,11439_2011,0.933535
11333_2009,11370_2010,0.893718
11358_2009,11390_2010,0.78547
11333_2009,11371_2010,0.911585
11403_2011,11440_2012,0.987837
11358_2009,11391_2010,0.821497
11333_2009,11372_2010,0.912004
11403_2011,11441_2012,0.988578
11358_2009,11392_2010,0.852838
11333_2009,11373_2010,0.917693
11217_2006,11222_2006,0.125081
11358_2009,11393_2010,0.869733
11333_2009,11374_2010,0.939558
11217_2006,11223_2006,0.149123
11358_2009,11394_2010,0.887036
11413_2011,11446_2012,0.912927
11000_2001,11036_2001,0.847663
11413_2011,11447_2012,0.977768
11370_2010,11413_2011,0.878322
11413_2011,11448_2012,0.983532
11067_2002,11108_2003,0.977316
11392_2010,11427_2011,0.900856
11370_2010,11414_2011,0.906713
11392_2010,11428_2011,0.906169
11413_2011,11449_2012,0.985405
11000_2001,11037_2001,0.896907
11392_2010,11429_2011,0.935509
11370_2010,11415_2011,0.95335
11392_2010,11430_2011,0.97021
11413_2011,11450_2012,0.997391
11000_2001,11038_2001,0.91126
11413_2011,11451_2012,0.979446
11370_2010,11416_2011,0.979965
11443_2012,11444_2012,0.0394539
11413_2011,11452_2012,0.99651
11392_2010,11431_2011,0.957832
11000_2001,11039_2001,0.927774
11370_2010,11417_2011,0.97324
11392_2010,11432_2011,0.969269
11000_2001,11040_2002,0.995646
11370_2010,11418_2011,0.991632
11392_2010,11433_2011,0.998584
11000_2001,11041_2002,0.995646
11392_2010,11434_2011,0.99927
11392_2010,11435_2011,0.999443
11382_2010,11383_2010,0.0376628
11443_2012,11445_2012,0.0718652
11443_2012,11446_2012,0.109669
11184_2005,11185_2005,0.00839439
11443_2012,11447_2012,0.141323
11184_2005,11186_2005,0.0429457
11443_2012,11448_2012,0.174175
11280_2008,11281_2008,0.00671063
11382_2010,11384_2010,0.0394213
11184_2005,11187_2005,0.0626833
11201_2006,11202_2006,0.0237485
11443_2012,11449_2012,0.176239
11184_2005,11188_2005,0.0718095
11382_2010,11385_2010,0.0411783
11443_2012,11450_2012,0.184797
11201_2006,11203_2006,0.062686
11443_2012,11451_2012,0.213002
11382_2010,11386_2010,0.0885012
11280_2008,11282_2008,0.0272313
11382_2010,11387_2010,0.0903816
11184_2005,11189_2005,0.115299
11201_2006,11204_2006,0.0663544
11443_2012,11452_2012,0.226332
11264_2007,11265_2007,0.0307897
11334_2009,11335_2009,0.0483486
11358_2009,11395_2010,0.892555
11264_2007,11266_2007,0.0683138
11233_2006,11234_2006,0.0447343
11334_2009,11336_2009,0.0811101
11264_2007,11267_2007,0.111613
11233_2006,11235_2006,0.0885053
11451_2012,11452_2012,0.0168847
11334_2009,11337_2009,0.0848547
11334_2009,11338_2009,0.123299
11233_2006,11236_2006,0.137034
11217_2006,11224_2006,0.155263
11334_2009,11339_2009,0.133176
11404_2011,11405_2011,0.0324178
11460_2012,11461_2012,0.0359154
11264_2007,11268_2007,0.113541
11334_2009,11340_2009,0.157638
11358_2009,11396_2010,0.916905
11184_2005,11190_2005,0.14712
11443_2012,11453_2012,0.249365
11424_2011,11425_2011,0.0359531
11443_2012,11454_2012,0.287657
11424_2011,11426_2011,0.077385
11404_2011,11406_2011,0.0626789
11451_2012,11453_2012,0.037666
11358_2009,11397_2010,0.953879
11404_2011,11407_2011,0.0829603
11358_2009,11398_2010,0.986546
11451_2012,11454_2012,0.0755043
11404_2011,11408_2011,0.0924138
11264_2007,11269_2007,0.163718
11451_2012,11455_2012,0.121198
11233_2006,11237_2006,0.171885
11404_2011,11409_2011,0.0942964
11264_2007,11270_2007,0.174147
11404_2011,11410_2011,0.0942964
11334_2009,11341_2009,0.195721
11217_2006,11225_2006,0.176096
11404_2011,11411_2011,0.135116
11217_2006,11226_2006,0.204114
11451_2012,11456_2012,0.135073
11217_2006,11227_2006,0.247054
11451_2012,11457_2012,0.185235
11404_2011,11412_2011,0.135116
11460_2012,11462_2012,0.0411893
11334_2009,11342_2009,0.222167
11264_2007,11271_2007,0.174147
11233_2006,11238_2006,0.173996
11334_2009,11343_2009,0.231413
11404_2011,11413_2011,0.157517
11264_2007,11272_2007,0.207107
11451_2012,11458_2012,0.234099
11460_2012,11463_2012,0.0662957
11334_2009,11344_2009,0.245312
11404_2011,11414_2011,0.189246
11451_2012,11459_2012,0.243111
11460_2012,11464_2012,0.0662957
11264_2007,11273_2007,0.22698
11334_2009,11345_2009,0.259266
11217_2006,11228_2006,0.297424
11264_2007,11274_2007,0.26705
11451_2012,11460_2012,0.26686
11264_2007,11275_2007,0.307279
11334_2009,11346_2009,0.275812
11233_2006,11239_2006,0.173997
11404_2011,11415_2011,0.233917
11334_2009,11347_2009,0.283008
11404_2011,11416_2011,0.274054
11460_2012,11465_2012,0.11724
11217_2006,11229_2006,0.302447
11460_2012,11466_2012,0.149337
11451_2012,11461_2012,0.305961
11264_2007,11276_2007,0.325095
11404_2011,11417_2011,0.303317
11451_2012,11462_2012,0.311031
11334_2009,11348_2009,0.310456
11451_2012,11463_2012,0.342331
11233_2006,11240_2007,0.210682
11404_2011,11418_2011,0.350008
11264_2007,11277_2007,0.363795
11404_2011,11419_2011,0.413588
11334_2009,11349_2009,0.318082
11233_2006,11241_2007,0.224142
11451_2012,11464_2012,0.342331
11460_2012,11467_2012,0.157708
11233_2006,11242_2007,0.251581
11451_2012,11465_2012,0.403574
11217_2006,11230_2006,0.315036
11451_2012,11466_2012,0.428311
11334_2009,11350_2009,0.343764
11217_2006,11231_2006,0.317714
11264_2007,11278_2007,0.399647
11404_2011,11420_2011,0.452636
11264_2007,11279_2007,0.437149
11424_2011,11427_2011,0.11147
11414_2011,11415_2011,0.0483256
11393_2010,11394_2010,0.00502732
11424_2011,11428_2011,0.111465
11393_2010,11395_2010,0.0134926
11414_2011,11416_2011,0.0886439
11424_2011,11429_2011,0.135045
11414_2011,11417_2011,0.119298
11393_2010,11396_2010,0.0482849
11382_2010,11388_2010,0.117254
11393_2010,11397_2010,0.0810241
11424_2011,11430_2011,0.147304
11393_2010,11398_2010,0.117253
11414_2011,11418_2011,0.16809
11424_2011,11431_2011,0.151393
11393_2010,11399_2010,0.141074
11414_2011,11419_2011,0.222134
11424_2011,11432_2011,0.165771
11414_2011,11420_2011,0.268604
11393_2010,11400_2011,0.161515
11424_2011,11433_2011,0.211328
11414_2011,11421_2011,0.297853
11393_2010,11401_2011,0.161515
11424_2011,11434_2011,0.227417
11393_2010,11402_2011,0.169853
11414_2011,11422_2011,0.338384
11424_2011,11435_2011,0.229819
11414_2011,11423_2011,0.343686
11393_2010,11403_2011,0.215371
11424_2011,11436_2011,0.26929
11414_2011,11424_2011,0.354352
11393_2010,11404_2011,0.226764
11414_2011,11425_2011,0.40396
11424_2011,11437_2011,0.293431
11393_2010,11405_2011,0.266154
11414_2011,11426_2011,0.451344
11424_2011,11438_2011,0.295839
11414_2011,11427_2011,0.482568
11393_2010,11406_2011,0.297735
11424_2011,11439_2011,0.32555
11414_2011,11428_2011,0.479418
11393_2010,11407_2011,0.312771
11414_2011,11429_2011,0.508338
11424_2011,11440_2012,0.356984
11393_2010,11408_2011,0.323062
11414_2011,11430_2011,0.528646
11424_2011,11441_2012,0.367973
11414_2011,11431_2011,0.528699
11393_2010,11409_2011,0.325628
11382_2010,11389_2010,0.153431
11250_2007,11251_2007,0.0100891
11393_2010,11410_2011,0.325628
11424_2011,11442_2012,0.401773
11414_2011,11432_2011,0.535626
11393_2010,11411_2011,0.359555
11184_2005,11191_2005,0.176128
11250_2007,11252_2007,0.0626639
11201_2006,11205_2006,0.0681804
11393_2010,11412_2011,0.359555
11424_2011,11443_2012,0.433343
11393_2010,11413_2011,0.381745
11414_2011,11433_2011,0.592923
11424_2011,11444_2012,0.463583
11414_2011,11434_2011,0.592863
11393_2010,11414_2011,0.419019
11424_2011,11445_2012,0.488941
11393_2010,11415_2011,0.451596
11414_2011,11435_2011,0.596734
11424_2011,11446_2012,0.524879
11414_2011,11436_2011,0.646066
11393_2010,11416_2011,0.476483
11250_2007,11253_2007,0.0979996
11414_2011,11437_2011,0.669374
11424_2011,11447_2012,0.56307
11393_2010,11417_2011,0.505604
11414_2011,11438_2011,0.677543
11393_2010,11418_2011,0.559978
11414_2011,11439_2011,0.724528
11424_2011,11448_2012,0.581043
11393_2010,11419_2011,0.62186
11371_2010,11372_2010,0.00671126
11393_2010,11420_2011,0.66148
11424_2011,11449_2012,0.573767
11371_2010,11373_2010,0.00839841
11414_2011,11440_2012,0.755739
11424_2011,11450_2012,0.584637
11414_2011,11441_2012,0.76105
11414_2011,11442_2012,0.795013
11371_2010,11374_2010,0.0394187
11393_2010,11421_2011,0.675518
11046_2002,11047_2002,0.0101155
11393_2010,11422_2011,0.739066
11371_2010,11375_2010,0.0866798
11201_2006,11206_2006,0.0904676
11250_2007,11254_2007,0.131054
11443_2012,11455_2012,0.320179
11201_2006,11207_2006,0.129168
11280_2008,11283_2008,0.0537235
11250_2007,11255_2007,0.13705
11371_2010,11376_2010,0.0904273
11250_2007,11256_2007,0.14713
11201_2006,11208_2006,0.133195
11250_2007,11257_2007,0.16565
11371_2010,11377_2010,0.0923039
11414_2011,11443_2012,0.813524
11424_2011,11451_2012,0.603349
11414_2011,11444_2012,0.824087
11371_2010,11378_2010,0.121161
11424_2011,11452_2012,0.621858
11414_2011,11445_2012,0.851438
11393_2010,11423_2011,0.743528
11371_2010,11379_2010,0.174127
11393_2010,11424_2011,0.757839
11046_2002,11048_2002,0.0186798
11414_2011,11446_2012,0.876676
11424_2011,11453_2012,0.650123
11382_2010,11390_2010,0.191242
11201_2006,11209_2006,0.145376
11443_2012,11456_2012,0.335671
11414_2011,11447_2012,0.933155
11393_2010,11425_2011,0.821877
11280_2008,11284_2008,0.0906275
11201_2006,11210_2006,0.161705
11280_2008,11285_2008,0.141162
11201_2006,11211_2006,0.197672
11046_2002,11049_2002,0.0501248
11371_2010,11380_2010,0.199822
11414_2011,11448_2012,0.938561
11424_2011,11454_2012,0.708348
11371_2010,11381_2010,0.219756
11414_2011,11449_2012,0.933132
11046_2002,11050_2002,0.10207
11393_2010,11426_2011,0.872363
11046_2002,11051_2002,0.133417
11024_2001,11025_2001,0.0186067
11414_2011,11450_2012,0.944384
11046_2002,11052_2002,0.137513
11024_2001,11026_2001,0.030704
11393_2010,11427_2011,0.899218
11046_2002,11053_2002,0.139528
11414_2011,11451_2012,0.938028
11424_2011,11455_2012,0.746474
11393_2010,11428_2011,0.89851
11046_2002,11054_2002,0.189335
11414_2011,11452_2012,0.954791
11024_2001,11027_2001,0.0412139
11414_2011,11453_2012,0.967992
11393_2010,11429_2011,0.922108
11184_2005,11192_2005,0.186757
11166_2005,11167_2005,0.0500502
11089_2003,11090_2003,0.0220363
11250_2007,11258_2007,0.210749
11382_2010,11391_2010,0.215532
11250_2007,11259_2007,0.251664
11443_2012,11457_2012,0.378545
11382_2010,11392_2010,0.235817
11250_2007,11260_2007,0.25874
11184_2005,11193_2005,0.22417
11201_2006,11212_2006,0.22195
11184_2005,11194_2005,0.226497
11250_2007,11261_2007,0.287766
11443_2012,11458_2012,0.430265
11089_2003,11091_2003,0.0626936
11001_2001,11002_2001,0.016887
11371_2010,11382_2010,0.254285
11393_2010,11430_2011,0.956364
11424_2011,11456_2012,0.769362
11046_2002,11055_2002,0.240081
11068_2002,11069_2002,0.0376595
11001_2001,11003_2001,0.032439
11024_2001,11028_2001,0.0866582
11046_2002,11056_2002,0.282533
11393_2010,11431_2011,0.944294
11424_2011,11457_2012,0.833227
11068_2002,11070_2002,0.0681156
11393_2010,11432_2011,0.955669
11089_2003,11092_2003,0.109495
11280_2008,11286_2008,0.186825
11201_2006,11213_2006,0.258901
11184_2005,11195_2005,0.242502
11166_2005,11168_2005,0.0886246
11089_2003,11093_2003,0.137083
11166_2005,11169_2005,0.0886246
11184_2005,11196_2005,0.240181
11280_2008,11287_2008,0.226425
11184_2005,11197_2005,0.299925
11166_2005,11170_2005,0.115399
11184_2005,11198_2005,0.338201
11089_2003,11094_2003,0.141081
11382_2010,11393_2010,0.263509
11166_2005,11171_2005,0.141107
11250_2007,11262_2007,0.287766
11089_2003,11095_2003,0.165697
11382_2010,11394_2010,0.268236
11443_2012,11459_2012,0.439249
11184_2005,11199_2005,0.34614
11201_2006,11214_2006,0.287867
11250_2007,11263_2007,0.317824
11184_2005,11200_2006,0.398286
11382_2010,11395_2010,0.280402
11443_2012,11460_2012,0.460614
11184_2005,11201_2006,0.4096
11001_2001,11004_2001,0.0518681
11046_2002,11057_2002,0.317581
11393_2010,11433_2011,0.991666
11371_2010,11383_2010,0.297525
11393_2010,11434_2011,0.992387
11089_2003,11096_2003,0.167787
11001_2001,11005_2001,0.0811002
11089_2003,11097_2003,0.195401
11166_2005,11172_2005,0.184689
11393_2010,11435_2011,0.992787
11424_2011,11458_2012,0.914076
11024_2001,11029_2001,0.123176
11371_2010,11384_2010,0.295047
11046_2002,11058_2002,0.322665
11382_2010,11396_2010,0.310042
11184_2005,11202_2006,0.435948
11166_2005,11173_2005,0.219659
11382_2010,11397_2010,0.34354
11280_2008,11288_2008,0.259123
11424_2011,11459_2012,0.919074
11068_2002,11071_2002,0.0791685
11424_2011,11460_2012,0.94818
11046_2002,11059_2002,0.346073
11001_2001,11006_2001,0.10185
11024_2001,11030_2001,0.176081
11001_2001,11007_2001,0.135006
11371_2010,11385_2010,0.297611
11068_2002,11072_2002,0.10953
11046_2002,11060_2002,0.384232
11001_2001,11008_2001,0.157331
11046_2002,11061_2002,0.395566
11024_2001,11031_2001,0.226556
11371_2010,11386_2010,0.354461
11415_2011,11416_2011,0.0394252
11024_2001,11032_2001,0.275552
11415_2011,11417_2011,0.0717875
11371_2010,11387_2010,0.357138
11415_2011,11418_2011,0.119252
11068_2002,11073_2002,0.161462
11415_2011,11419_2011,0.169865
11371_2010,11388_2010,0.393227
11415_2011,11420_2011,0.215387
11001_2001,11009_2001,0.165635
11415_2011,11421_2011,0.244928
11068_2002,11074_2002,0.195388
11371_2010,11389_2010,0.430922
11415_2011,11422_2011,0.282789
11068_2002,11075_2002,0.235408
11415_2011,11423_2011,0.287725
11024_2001,11033_2001,0.302724
11371_2010,11390_2010,0.464652
11415_2011,11424_2011,0.29769
11024_2001,11034_2001,0.321157
11371_2010,11391_2010,0.49054
11415_2011,11425_2011,0.343652
11001_2001,11010_2001,0.186771
11415_2011,11426_2011,0.392765
11068_2002,11076_2002,0.275285
11415_2011,11427_2011,0.424477
11371_2010,11392_2010,0.513647
11068_2002,11077_2002,0.282565
11415_2011,11428_2011,0.421531
11089_2003,11098_2003,0.228712
11280_2008,11289_2008,0.275575
11001_2001,11011_2001,0.206385
11415_2011,11429_2011,0.448266
11371_2010,11393_2010,0.537779
11024_2001,11035_2001,0.349526
11046_2002,11062_2002,0.398415
11415_2011,11430_2011,0.466909
11068_2002,11078_2002,0.302298
11415_2011,11431_2011,0.466978
11024_2001,11036_2001,0.368219
11415_2011,11432_2011,0.473422
11046_2002,11063_2002,0.415654
11024_2001,11037_2001,0.398945
11371_2010,11394_2010,0.544483
11001_2001,11012_2001,0.221944
11024_2001,11038_2001,0.413456
11415_2011,11433_2011,0.529143
11046_2002,11064_2002,0.445531
11415_2011,11434_2011,0.532684
11089_2003,11099_2003,0.228712
11250_2007,11264_2007,0.315256
11089_2003,11100_2003,0.226383
11184_2005,11203_2006,0.491809
11250_2007,11265_2007,0.349237
11201_2006,11215_2006,0.32273
11089_2003,11101_2003,0.265791
11382_2010,11398_2010,0.381429
11184_2005,11204_2006,0.498371
11166_2005,11174_2005,0.219659
11382_2010,11399_2010,0.415642
11280_2008,11290_2008,0.302522
11443_2012,11461_2012,0.511721
11280_2008,11291_2008,0.352013
11201_2006,11216_2006,0.351496
11250_2007,11266_2007,0.393285
11184_2005,11205_2006,0.501647
11443_2012,11462_2012,0.518442
11184_2005,11206_2006,0.515721
11371_2010,11395_2010,0.559181
11415_2011,11435_2011,0.536249
11024_2001,11039_2001,0.43144
11046_2002,11065_2002,0.448614
11415_2011,11436_2011,0.585582
11371_2010,11396_2010,0.591089
11068_2002,11079_2002,0.354104
11415_2011,11437_2011,0.606987
11024_2001,11040_2002,0.480482
11371_2010,11397_2010,0.627745
11068_2002,11080_2003,0.378717
11001_2001,11013_2001,0.268135
11233_2006,11243_2007,0.289997
11451_2012,11467_2012,0.43981
11371_2010,11398_2010,0.661743
11415_2011,11438_2011,0.610748
11024_2001,11041_2002,0.480482
11415_2011,11439_2011,0.6532
11184_2005,11207_2006,0.553866
11250_2007,11267_2007,0.445817
11201_2006,11217_2006,0.39278
11371_2010,11399_2010,0.691386
11024_2001,11042_2002,0.496435
11394_2010,11395_2010,0.00840642
11371_2010,11400_2011,0.713012
11394_2010,11396_2010,0.0429709
11068_2002,11081_2003,0.384243
11415_2011,11440_2012,0.681707
11394_2010,11397_2010,0.0754691
11382_2010,11400_2011,0.445304
11443_2012,11463_2012,0.556077
11280_2008,11292_2008,0.360011
11443_2012,11464_2012,0.556077
11382_2010,11401_2011,0.445304
11443_2012,11465_2012,0.599474
11250_2007,11268_2007,0.448856
11443_2012,11466_2012,0.636998
11250_2007,11269_2007,0.502381
11184_2005,11208_2006,0.56117
11250_2007,11270_2007,0.5158
11394_2010,11398_2010,0.11141
11371_2010,11401_2011,0.713012
11415_2011,11441_2012,0.690559
11024_2001,11043_2002,0.519788
11089_2003,11102_2003,0.273061
11166_2005,11175_2005,0.237744
11250_2007,11271_2007,0.5158
11394_2010,11399_2010,0.135055
11024_2001,11044_2002,0.519788
11394_2010,11400_2011,0.155326
11068_2002,11082_2003,0.392647
11415_2011,11442_2012,0.721402
11001_2001,11014_2001,0.270503
11394_2010,11401_2011,0.155326
11415_2011,11443_2012,0.760216
11394_2010,11402_2011,0.163605
11024_2001,11045_2002,0.576073
11415_2011,11444_2012,0.774652
11001_2001,11015_2001,0.292372
11415_2011,11445_2012,0.799751
11024_2001,11046_2002,0.59513
11415_2011,11446_2012,0.828657
11046_2002,11066_2002,0.47285
11415_2011,11447_2012,0.881068
11394_2010,11403_2011,0.208765
11184_2005,11209_2006,0.579354
11280_2008,11293_2008,0.367977
11184_2005,11210_2006,0.593323
11250_2007,11272_2007,0.541283
11280_2008,11294_2008,0.41646
11382_2010,11402_2011,0.448302
11201_2006,11218_2006,0.433368
11250_2007,11273_2007,0.565276
11280_2008,11295_2008,0.425136
11250_2007,11274_2007,0.613672
11382_2010,11403_2011,0.489166
11201_2006,11219_2006,0.436224
11443_2012,11467_2012,0.644831
11280_2008,11296_2008,0.446158
11382_2010,11404_2011,0.505499
11443_2012,11468_2012,0.644831
11382_2010,11405_2011,0.552601
11415_2011,11448_2012,0.874637
11024_2001,11047_2002,0.603748
11415_2011,11449_2012,0.869425
11001_2001,11016_2001,0.346041
11415_2011,11450_2012,0.880057
11394_2010,11404_2011,0.22005
11371_2010,11402_2011,0.712826
11415_2011,11451_2012,0.875195
11394_2010,11405_2011,0.259082
11068_2002,11083_2003,0.395438
11415_2011,11452_2012,0.891119
11046_2002,11067_2002,0.498792
11415_2011,11453_2012,0.908491
11371_2010,11403_2011,0.756173
11250_2007,11275_2007,0.653611
11443_2012,11469_2012,0.648834
11250_2007,11276_2007,0.686664
11280_2008,11297_2008,0.471001
11250_2007,11277_2007,0.72502
11201_2006,11220_2006,0.472868
11443_2012,11470_2012,0.685395
11382_2010,11406_2011,0.581025
11184_2005,11211_2006,0.643273
11280_2008,11298_2008,0.480578
11201_2006,11221_2006,0.511264
11250_2007,11278_2007,0.755921
11280_2008,11299_2008,0.51618
11184_2005,11212_2006,0.66312
11443_2012,11471_2012,0.755195
11201_2006,11222_2006,0.511222
11443_2012,11472_2012,0.783468
11201_2006,11223_2006,0.538091
11184_2005,11213_2006,0.705811
11250_2007,11279_2007,0.797265
11443_2012,11473_2012,0.783661
11451_2012,11468_2012,0.43981
11264_2007,11280_2008,0.473622
11404_2011,11421_2011,0.477887
11451_2012,11469_2012,0.442765
11334_2009,11351_2009,0.378995
11451_2012,11470_2012,0.484084
11233_2006,11244_2007,0.32786
11217_2006,11232_2006,0.338524
11233_2006,11245_2007,0.37889
11460_2012,11468_2012,0.157708
11359_2009,11360_2010,0.0500697
11460_2012,11469_2012,0.162042
11451_2012,11471_2012,0.542639
11264_2007,11281_2008,0.476777
11359_2009,11361_2010,0.0791703
11460_2012,11470_2012,0.197889
11264_2007,11282_2008,0.505745
11404_2011,11422_2011,0.529604
11264_2007,11283_2008,0.529213
11334_2009,11352_2009,0.431472
11404_2011,11423_2011,0.536425
11359_2009,11362_2010,0.115285
